Date,Revenue ($),Daily Active Users (DAU),New Registrations,Revenue_Lag1,DAU_Lag1,New_Registrations_Lag1,Revenue_MA4,DAU_MA4,New_Registrations_MA4
2013-04-21,3524186.116598562,214739.7960987842,19910.513841940417,2533175.6578557123,861807.0625610664,50888.713928344245,3398569.0961288307,528811.7490310873,35598.434004135095
2013-04-28,2952991.550395876,457558.56150433054,34140.22546805644,3524186.116598562,214739.7960987842,19910.513841940417,3216370.512133679,433418.495855967,31152.719391273822
2013-05-05,3790345.5808189,817565.8292015983,50984.67537752169,2952991.550395876,457558.56150433054,34140.22546805644,3200174.7264172626,587917.8123414449,38981.032153965694
2013-05-12,2848732.858009983,234925.6846138964,21974.360064891192,3790345.5808189,817565.8292015983,50984.67537752169,3279064.0264558303,431197.4678546524,31752.443688102427
2013-05-19,3881875.4762049317,306326.25570937735,22136.74735610267,2848732.858009983,234925.6846138964,21974.360064891192,3368486.366357423,454094.0827573007,32309.00206664299
2013-05-26,3273470.692601075,750027.3115537596,56807.71937314328,3881875.4762049317,306326.25570937735,22136.74735610267,3448606.1519087227,527211.270269658,37975.8755429147
2013-06-02,4373459.977473469,748032.882891467,50837.56279171945,3273470.692601075,750027.3115537596,56807.71937314328,3594384.751072365,509828.0336921251,37939.09739646414
2013-06-09,2775041.8882919867,677032.8695967676,53924.00430368016,4373459.977473469,748032.882891467,50837.56279171945,3575962.0086428653,620354.8299378429,45926.508456161384
2013-06-16,3182132.702100517,724553.60002039,42151.77052955719,2775041.8882919867,677032.8695967676,53924.00430368016,3401026.315116762,724911.6660155961,50930.264249525004
2013-06-23,2726947.042481178,588451.9990128365,40929.23555162885,3182132.702100517,724553.60002039,42151.77052955719,3264395.402586788,684517.8378803653,46960.6432941464
2013-06-30,4349387.236557126,326619.15301625745,32162.389233046615,2726947.042481178,588451.9990128365,40929.23555162885,3258377.2173577016,579164.405411563,42291.84990447819
2013-07-07,4254678.706761962,411126.3941535275,25862.593077520716,4349387.236557126,326619.15301625745,32162.389233046615,3628286.421975196,512687.78655075293,35276.497097938336
2013-07-14,3015883.255430311,263437.94512128306,21822.365125692326,4254678.706761962,411126.3941535275,25862.593077520716,3586724.0603076443,397408.87282597617,30194.14574697212
2013-07-21,3819968.0920683583,917605.5052002656,60800.08491846368,3015883.255430311,263437.94512128306,21822.365125692326,3859979.322704439,479697.24937283347,35161.85808868083
2013-07-28,4134444.4004024314,625052.6152895084,55425.700767803435,3819968.0920683583,917605.5052002656,60800.08491846368,3806243.6136657656,554305.6149411462,40977.68597237003
2013-08-04,3610401.6231989246,460766.2750872759,26053.422212175297,4134444.4004024314,625052.6152895084,55425.700767803435,3645174.3427750063,566715.5851745832,41025.393256033676
2013-08-11,3559301.1567120133,515805.2232797194,50802.19919889145,3610401.6231989246,460766.2750872759,26053.422212175297,3781028.8180954317,629807.4047141924,48270.35177433346
2013-08-18,2983704.581800903,952555.0056506338,69240.72524037625,3559301.1567120133,515805.2232797194,50802.19919889145,3571962.940528568,638544.7798267845,50380.5118548116
2013-08-25,2686205.5356117985,238016.26280447218,14710.00559617308,2983704.581800903,952555.0056506338,69240.72524037625,3209903.22433091,541785.6917055254,40201.58806190401
2013-09-01,4294431.515906653,627606.8488151175,33686.695540253386,2686205.5356117985,238016.26280447218,14710.00559617308,3380910.697507842,583495.8351374858,42109.906393923535
2013-09-08,4300836.114326661,555299.8109960194,32478.31718031055,4294431.515906653,627606.8488151175,33686.695540253386,3566294.4369115043,593369.4820665608,37528.935889278306
2013-09-15,3766202.914546536,650308.811891183,49416.11954143179,4300836.114326661,555299.8109960194,32478.31718031055,3761919.0200979123,517807.9336266981,32572.784464542194
2013-09-22,3178059.5820974014,116299.16543875646,7774.617680396254,3766202.914546536,650308.811891183,49416.11954143179,3884882.531719313,487378.65928526915,30838.937485597988
2013-09-29,3198419.1492253216,884911.5180497364,80919.99778195457,3178059.5820974014,116299.16543875646,7774.617680396254,3610879.44004898,551704.8265939238,42647.26304602329
2013-10-06,3951911.3577404786,938906.4542352512,67173.47656253827,3198419.1492253216,884911.5180497364,80919.99778195457,3523648.2509024343,647606.4874037318,51321.05289158021
2013-10-13,4294220.519905154,608619.8652302881,37999.61561467103,3951911.3577404786,938906.4542352512,67173.47656253827,3655652.6522420887,637184.2507385081,48466.926909890026
2013-10-20,4274172.848530235,726985.7414892031,58782.06735909391,4294220.519905154,608619.8652302881,37999.61561467103,3929680.9688502974,789855.8947511198,61218.78932956444
2013-10-27,4059751.091715248,930249.4430595661,79386.42777172211,4274172.848530235,726985.7414892031,58782.06735909391,4145013.954472779,801190.3760035771,60835.39682700633
2013-11-03,3784063.2923085755,736514.7708820588,42977.180170371445,4059751.091715248,930249.4430595661,79386.42777172211,4103051.938114803,750592.4551652791,54786.32272896462
2013-11-10,2668279.929990098,237285.13862283522,13852.934379782984,3784063.2923085755,736514.7708820588,42977.180170371445,3696566.790636039,657758.7735134158,48749.65242024261
2013-11-17,2823257.4281892274,618659.5241501319,32067.332584337197,2668279.929990098,237285.13862283522,13852.934379782984,3333837.935550787,630677.2191786481,42070.96872655343
2013-11-24,4297108.377054159,646043.5417445702,56089.565385270755,2823257.4281892274,618659.5241501319,32067.332584337197,3393177.2568855146,559625.7438498992,36246.75312994059
2013-12-01,3712858.11931918,481717.6041721474,40074.196542837366,4297108.377054159,646043.5417445702,56089.565385270755,3375375.963638166,495926.4521724212,35521.007223057066
2013-12-08,2518394.103233259,762799.8120622506,56242.4077441575,3712858.11931918,481717.6041721474,40074.196542837366,3337904.5069489563,627305.1205322752,46118.3755641507
2013-12-15,2702943.085732064,940930.3132921134,86761.79391563221,2518394.103233259,762799.8120622506,56242.4077441575,3307825.9213346653,707872.8178177704,59791.99089697444
2013-12-22,3827003.5382161117,933011.6616160987,84235.56548672622,2702943.085732064,940930.3132921134,86761.79391563221,3190299.7116251537,779614.8477856526,66828.49092233831
2013-12-29,2510123.1676924373,505755.4342637189,40090.07925136807,3827003.5382161117,933011.6616160987,84235.56548672622,2889615.973718468,785624.3053085455,66832.46159947099
2014-01-05,2821616.1028349972,201914.24125667973,18861.528903324004,2510123.1676924373,505755.4342637189,40090.07925136807,2965421.4736189027,645402.9126071528,57487.24188926262
2014-01-12,3597467.5787331723,986357.0790661011,59469.50068746998,2821616.1028349972,201914.24125667973,18861.528903324004,3189052.59686918,656759.6040506497,50664.16858222207
2014-01-19,3883790.3953853864,855008.2778013407,47535.02394173868,3597467.5787331723,986357.0790661011,59469.50068746998,3203249.3111614985,637258.7580969601,41489.03319597518
2014-01-26,3803922.519005201,212196.41308294015,13471.815653868098,3883790.3953853864,855008.2778013407,47535.02394173868,3526699.148989689,563869.0028017655,34834.46729660018
2014-02-02,2948538.6189211197,928757.6943556351,49088.87755975795,3803922.519005201,212196.41308294015,13471.815653868098,3558429.7780112196,745579.8660765043,42391.30446070867
2014-02-09,3924358.442695072,882906.7258559155,67593.99373488693,2948538.6189211197,928757.6943556351,49088.87755975795,3640152.4940016945,719717.2777739579,44422.427722562905
2014-02-16,2974498.1749936,566954.2514134649,54898.34152790724,3924358.442695072,882906.7258559155,67593.99373488693,3412829.438903748,647703.771176989,46263.257119105045
2014-02-23,3150799.3963185353,632147.8921704363,32850.94142372783,2974498.1749936,566954.2514134649,54898.34152790724,3249548.6582320817,752691.640948863,51108.038561569985
2014-03-02,3992982.810236048,459102.43348311726,25758.169607876738,3150799.3963185353,632147.8921704363,32850.94142372783,3510659.7060608137,635277.8257307336,45275.36157359968
2014-03-09,3799265.798094429,149285.47493982821,10839.611082222484,3992982.810236048,459102.43348311726,25758.169607876738,3479386.5449106535,451872.51300171175,31086.76591043357
2014-03-16,4198446.820988356,401677.5174813108,38839.70580798677,3799265.798094429,149285.47493982821,10839.611082222484,3785373.706409342,410553.32951867324,27072.10698045345
2014-03-23,3815225.7846006867,822568.1037382103,54131.40157470973,4198446.820988356,401677.5174813108,38839.70580798677,3951480.30347988,458158.38241061673,32392.222018198925
2014-03-30,3636617.206670943,104168.82070414258,7850.34362726519,3815225.7846006867,822568.1037382103,54131.40157470973,3862388.902588604,369424.97921587306,27915.265523046037
2014-04-06,2687349.535656185,400149.2545220298,20839.230153969682,3636617.206670943,104168.82070414258,7850.34362726519,3584409.8369790427,432140.92411142343,30415.170290982835
2014-04-13,3235431.606118867,458351.824231849,26317.260050260713,2687349.535656185,400149.2545220298,20839.230153969682,3343656.0332616707,446309.50079905795,27284.55885155132
2014-04-20,3030404.735363451,583656.0426441305,57975.433788189155,3235431.606118867,458351.824231849,26317.260050260713,3147450.7709523616,386581.485525538,28245.56690492118
2014-04-27,2987979.286758167,927870.0547714845,91168.73962472909,3030404.735363451,583656.0426441305,57975.433788189155,2985291.2909741676,592506.7940423735,49075.165904287154
2014-05-04,4446021.109504892,411711.39492936514,20687.26206853977,2987979.286758167,927870.0547714845,91168.73962472909,3424959.184436344,595397.3291442073,49037.173882929674
2014-05-11,3286195.4493335206,412257.8817066049,40232.48960742855,4446021.109504892,411711.39492936514,20687.26206853977,3437650.1452400074,583873.8435128963,52515.98127222164
2014-05-18,4284093.110354226,763751.1232987735,62593.98468640021,3286195.4493335206,412257.8817066049,40232.48960742855,3751072.2389877015,628897.6136765571,53670.6189967744
2014-05-25,3762277.251994526,506996.1468008264,47351.36889302113,4284093.110354226,763751.1232987735,62593.98468640021,3944646.730296791,523679.1366838926,42716.27631384741
2014-06-01,4089622.607083297,302144.34064598376,21977.0707245963,3762277.251994526,506996.1468008264,47351.36889302113,3855547.1046913923,496287.37311304716,43038.72847786154
2014-06-08,3505274.186210384,507195.56451942405,38435.179164932495,4089622.607083297,302144.34064598376,21977.0707245963,3910316.7889106083,520021.7938162519,42589.40086723753
2014-06-15,3653807.7692527184,226771.31834181986,16881.385090678596,3505274.186210384,507195.56451942405,38435.179164932495,3752745.4536352316,385776.84257701354,31161.25096830712
2014-06-22,3485035.387637728,258748.28785560097,21564.913636387602,3653807.7692527184,226771.31834181986,16881.385090678596,3683434.987546032,323714.87784070714,24714.63715414874
2014-06-29,2890485.975596089,548530.9954655317,31256.70186275113,3485035.387637728,258748.28785560097,21564.913636387602,3383650.82967423,385311.5415455941,27034.54493868745
2014-07-06,3944904.2305230107,477032.90455409314,24566.564659548494,2890485.975596089,548530.9954655317,31256.70186275113,3493558.3407523865,377770.8765542614,23567.391312341446
2014-07-13,3061544.7248817114,923361.31096129,60384.595275658285,3944904.2305230107,477032.90455409314,24566.564659548494,3345492.579659635,551918.374709129,34443.19385858637
2014-07-20,2548631.9328629076,426154.5092049698,36322.869689759464,3061544.7248817114,923361.31096129,60384.595275658285,3111391.7159659294,593769.9300464712,38132.68287192933
2014-07-27,3790944.5918143354,622529.515250239,37409.46234759627,2548631.9328629076,426154.5092049698,36322.869689759464,3336506.370020491,612269.559992648,39670.87299314062
2014-08-03,2854221.358814098,669037.8591275774,55979.482629317754,3790944.5918143354,622529.515250239,37409.46234759627,3063835.6520932633,660270.798636019,47524.10248558294
2014-08-10,4380917.1687058285,111785.01092950028,11010.331980212775,2854221.358814098,669037.8591275774,55979.482629317754,3393678.7630492924,457376.7236280716,35180.53666172156
2014-08-17,4407857.1540051745,697183.6348150396,38132.48385804202,4380917.1687058285,111785.01092950028,11010.331980212775,3858485.068334859,525134.0050305891,35632.9402037922
2014-08-24,4329728.780440897,260232.37018277627,21763.26067992284,4407857.1540051745,697183.6348150396,38132.48385804202,3993181.115491499,434559.7187637234,31721.38978687384
2014-08-31,3240317.4005108885,964963.2857225096,69658.29776913664,4329728.780440897,260232.37018277627,21763.26067992284,4089705.125915697,508541.0754124564,35141.09357182856
2014-09-07,2530913.233057735,233796.45497780165,21838.25182338497,3240317.4005108885,964963.2857225096,69658.29776913664,3627204.1420036736,539043.9364245317,37848.07353262161
2014-09-14,4356637.125175451,473161.71135432133,27849.110444765207,2530913.233057735,233796.45497780165,21838.25182338497,3614399.1347962427,483038.4555593522,35277.23017930241
2014-09-21,3356368.2966346284,176814.70127077948,14964.057605301896,4356637.125175451,473161.71135432133,27849.110444765207,3371059.0138446754,462184.038331353,33577.42941064717
2014-09-28,4433309.63808734,997186.8266613527,91647.21763609561,3356368.2966346284,176814.70127077948,14964.057605301896,3669307.073238788,470239.92356606375,39074.65937738691
2014-10-05,4427239.954178506,551975.5092981183,53668.971209126845,4433309.63808734,997186.8266613527,91647.21763609561,4143388.753518981,549784.6871461429,47032.33922382239
2014-10-12,4206018.91093472,635846.5155880394,53514.36968292045,4427239.954178506,551975.5092981183,53668.971209126845,4105734.1999587985,590455.8882045725,53448.65403336119
2014-10-19,3088897.7841391712,160368.82964958472,12005.008234246234,4206018.91093472,635846.5155880394,53514.36968292045,4038866.571834934,586344.4202992738,52708.89169059727
2014-10-26,3270195.4572038506,774964.42335926,62688.702679295195,3088897.7841391712,160368.82964958472,12005.008234246234,3748088.0266140616,530788.8194737507,45469.26295139718
2014-11-02,4202273.343033714,288915.0337860272,26997.73733667718,3270195.4572038506,774964.42335926,62688.702679295195,3691846.373827864,465023.7005957279,38801.45448328476
2014-11-09,3133844.0103125554,908248.8604966424,71325.22563348187,4202273.343033714,288915.0337860272,26997.73733667718,3423802.6486723227,533124.2868228785,43254.16847092511
2014-11-16,2838985.493372185,284625.6764338064,14663.730692742654,3133844.0103125554,908248.8604966424,71325.22563348187,3361324.575980576,564188.498518934,43918.84908554921
2014-11-23,3613602.5249167,271618.9485972999,26224.11272344666,2838985.493372185,284625.6764338064,14663.730692742654,3447176.3429087885,438352.129828444,34802.70159658708
2014-11-30,4372309.548321562,132894.7010632854,11226.457625838158,3613602.5249167,271618.9485972999,26224.11272344666,3489685.3942307504,399347.0466477585,30859.881668877326
2014-12-07,3892059.5933499457,524860.2505989993,43996.76178958112,4372309.548321562,132894.7010632854,11226.457625838158,3679239.289990098,303499.89417334774,24027.76570790214
2014-12-14,3640122.34017873,608357.0199363548,36978.22564616746,3892059.5933499457,524860.2505989993,43996.76178958112,3879523.5016917344,384432.7300489849,29606.38944625834
2014-12-21,2694352.9875415373,159137.77548551714,13199.567175903556,3640122.34017873,608357.0199363548,36978.22564616746,3649711.1173479436,356312.4367710392,26350.253059372568
2014-12-28,3730014.4533983395,797974.8550255095,55613.437351354754,2694352.9875415373,159137.77548551714,13199.567175903556,3489137.3436171385,522582.4752615952,37446.99799075172
2015-01-04,4480107.700208526,507959.95127322484,41938.011127936916,3730014.4533983395,797974.8550255095,55613.437351354754,3636149.3703317833,518357.40043015155,36932.310325340666
2015-01-11,2780168.030473048,571951.242394822,31645.86292550531,4480107.700208526,507959.95127322484,41938.011127936916,3421160.792905363,509255.95604476833,35599.21964517512
2015-01-18,3536659.3047274733,496686.4722444053,41171.46679351168,2780168.030473048,571951.242394822,31645.86292550531,3631737.372201847,593643.1302344904,42592.19454957716
2015-01-25,4254746.143855911,460686.7547877934,46055.17104017298,3536659.3047274733,496686.4722444053,41171.46679351168,3762920.2948162397,509321.1051750614,40202.627971781716
2015-02-01,3981537.235508409,603676.2981773962,31639.038166216073,4254746.143855911,460686.7547877934,46055.17104017298,3638277.6786412103,533250.1919011042,37627.88473135151
2015-02-08,3894031.4819905357,239716.22133764127,23698.036218393383,3981537.235508409,603676.2981773962,31639.038166216073,3916743.541520582,450191.436636809,35640.928054573524
2015-02-15,3904968.1679742187,263735.317445744,18552.565881909533,3894031.4819905357,239716.22133764127,23698.036218393383,4008820.757332268,391953.64793714375,29986.202826672983
2015-02-22,3218982.3024395104,875607.0589121656,81902.24632997968,3904968.1679742187,263735.317445744,18552.565881909533,3749879.796978168,495683.7239682367,38947.97164912466
2015-03-01,3087183.6885289866,951503.9159202694,84797.33838804462,3218982.3024395104,875607.0589121656,81902.24632997968,3526291.4102333128,582640.6284039551,52237.54670458179
2015-03-08,4118722.310957027,435978.3846517776,34159.26090940179,3087183.6885289866,951503.9159202694,84797.33838804462,3582464.117474936,631706.1692324892,54852.8528773339
2015-03-15,4120226.7893583616,343670.20582919836,29872.659878350525,4118722.310957027,435978.3846517776,34159.26090940179,3636278.7728209714,651689.8913283527,57682.87637644415
2015-03-22,4234144.637160207,679599.5889151142,63831.92016155205,4120226.7893583616,343670.20582919836,29872.659878350525,3890069.3565011458,602688.02382909,53165.29483433724
2015-03-29,4326481.105112943,467860.7539882868,32847.107479650396,4234144.637160207,679599.5889151142,63831.92016155205,4199893.710647135,481777.23334609426,40177.73710723868
2015-04-05,3522684.797721876,122847.72009431038,8151.149919379427,4326481.105112943,467860.7539882868,32847.107479650396,4050884.332338347,403494.5672067274,33675.7093597331
2015-04-12,3503032.5893743993,240537.33762957132,20055.923660607397,3522684.797721876,122847.72009431038,8151.149919379427,3896585.7823423566,377711.35015682067,31221.52530529731
2015-04-19,4096590.35793355,744375.0059626577,67285.76669060455,3503032.5893743993,240537.33762957132,20055.923660607397,3862197.212535692,393905.2044187066,32084.986937560432
2015-04-26,3799927.86155553,693031.5477191362,61065.959723833235,4096590.35793355,744375.0059626577,67285.76669060455,3730558.9016463393,450197.90285141894,39139.69999860614
2015-05-03,3903933.7545154067,124386.39325313515,11181.177776139197,3799927.86155553,693031.5477191362,61065.959723833235,3825871.1408447213,450582.57114112517,39897.20696279609
2015-05-10,4091585.338872202,299774.9457396545,21517.59551514002,3903933.7545154067,124386.39325313515,11181.177776139197,3973009.328219172,465391.9731686459,40262.62492642925
2015-05-17,4280010.683635132,307967.3169292642,27991.676308881673,4091585.338872202,299774.9457396545,21517.59551514002,4018864.409644568,356290.0509102975,30439.102330998525
2015-05-24,3175990.3137030713,704703.4692388555,39470.76037962245,4280010.683635132,307967.3169292642,27991.676308881673,3862880.0226814533,359208.0312902273,25040.302494945827
2015-05-31,3251165.905279888,117739.48397892775,9092.367470249501,3175990.3137030713,704703.4692388555,39470.76037962245,3699688.0603725733,357546.3039716755,24518.099918473403
2015-06-07,2687963.879681738,193697.72378611646,9740.658160832983,3251165.905279888,117739.48397892775,9092.367470249501,3348782.6955749574,331026.998483291,21573.865579896643
2015-06-14,3656560.281992348,819924.4768358704,54303.017180259325,2687963.879681738,193697.72378611646,9740.658160832983,3192920.0951642613,459016.28845994256,28151.700797741054
2015-06-21,2571884.547593484,260690.19584890024,17811.156257280676,3656560.281992348,819924.4768358704,54303.017180259325,3041893.6536368644,348012.97011245374,22736.799767155615
2015-06-28,3431196.03626492,687471.4970666872,47991.44652321205,2571884.547593484,260690.19584890024,17811.156257280676,3086901.1863831226,490445.9733843936,32461.56953039625
2015-07-05,3585289.269415153,314364.50294205383,26649.735284280552,3431196.03626492,687471.4970666872,47991.44652321205,3311232.5338164764,520612.66817337787,36688.838811258145
2015-07-12,3073082.504256569,189497.25348341063,13156.397324643503,3585289.269415153,314364.50294205383,26649.735284280552,3165363.0893825316,363005.862335263,26402.183847354187
2015-07-19,3681666.5211380217,318854.9718995087,23096.158216615226,3073082.504256569,189497.25348341063,13156.397324643503,3442808.582768666,377547.0563479151,27723.434337187824
2015-07-26,2561000.4998780987,750040.2386700932,46410.39476428769,3681666.5211380217,318854.9718995087,23096.158216615226,3225259.6986719607,393189.2417487666,27328.171397456736
2015-08-02,2574696.377498429,870126.8212956572,59745.160814450195,2561000.4998780987,750040.2386700932,46410.39476428769,2972611.4756927798,532129.8213371674,35602.027779999145
2015-08-09,4145201.1213193163,847197.8781102925,51987.01120432758,2574696.377498429,870126.8212956572,59745.160814450195,3240641.1299584666,696554.9774938879,45309.68124992016
2015-08-16,3220381.282822526,457465.17665660934,24547.48814269421,4145201.1213193163,847197.8781102925,51987.01120432758,3125319.8203795925,731207.5286831631,45672.51373143992
2015-08-23,2754121.0253037694,701276.6229135816,56223.05072910127,3220381.282822526,457465.17665660934,24547.48814269421,3173599.95173601,719016.6247440351,48125.67772264331
2015-08-30,3544486.520109609,284485.8658742389,23729.148122970553,2754121.0253037694,701276.6229135816,56223.05072910127,3416047.4873888055,572606.3858886806,39121.674549773394
2015-09-06,4039987.1061972217,363832.9572349119,29461.19809010344,3544486.520109609,284485.8658742389,23729.148122970553,3389743.9836082817,451765.15566983545,33490.221271217364
2015-09-13,2931642.0549936863,906702.2366690078,66347.6661432875,4039987.1061972217,363832.9572349119,29461.19809010344,3317559.1766510718,564074.420672935,43940.26577136568
2015-09-20,3745780.9516380006,111701.73115966243,7706.223013775271,2931642.0549936863,906702.2366690078,66347.6661432875,3565474.1582346293,416680.6977344552,31811.05884253419
2015-09-27,2670694.929987536,176957.67776902128,16486.559776855273,3745780.9516380006,111701.73115966243,7706.223013775271,3347026.260704111,389798.6507081509,30000.411756005367
2015-10-04,2603363.4423372154,287097.62963142456,21806.23898644406,2670694.929987536,176957.67776902128,16486.559776855273,2987870.3447391093,370614.818807279,28086.67198009052
2015-10-11,3562709.263136296,123878.98348643775,9161.977369616572,2603363.4423372154,287097.62963142456,21806.23898644406,3145637.1467747623,174909.0055116365,13790.24978667279
2015-10-18,3581270.243220213,263291.8915808176,13502.161979551693,3562709.263136296,123878.98348643775,9161.977369616572,3104509.469670315,212806.5456169253,15239.234528116896
2015-10-25,3774859.802996413,624737.4048727229,41896.38435611711,3581270.243220213,263291.8915808176,13502.161979551693,3380550.6879225345,324751.4773928507,21591.690672932356
2015-11-01,3952182.6674453234,479282.09553324815,33075.152420874685,3774859.802996413,624737.4048727229,41896.38435611711,3717755.4941995614,372797.5938683066,24408.919031540012
2015-11-08,4451704.1589250695,903404.5399692773,63185.142543735485,3952182.6674453234,479282.09553324815,33075.152420874685,3940004.2181467544,567678.9829890165,37914.71032506974
2015-11-15,3532600.6966023906,835699.2055645968,66027.43968092042,4451704.1589250695,903404.5399692773,63185.142543735485,3927836.831492299,710780.8114849613,51046.02975041192
2015-11-22,3145912.945882492,407635.6165280884,31257.55098220288,3532600.6966023906,835699.2055645968,66027.43968092042,3770600.1172138187,656505.3643988026,48386.32140693336
2015-11-29,4090372.389537407,333481.09008816327,26810.297155153363,3145912.945882492,407635.6165280884,31257.55098220288,3805147.54773684,620055.1130375315,46820.10759050304
2015-12-06,3041664.5025241487,441723.1673505402,38979.49121461704,4090372.389537407,333481.09008816327,26810.297155153363,3452637.6336366097,504634.7698828472,40768.69475822341
2015-12-13,3377942.841411272,631265.448263327,57223.76275228169,3041664.5025241487,441723.1673505402,38979.49121461704,3413973.16983883,453526.33055752976,38567.775526063735
2015-12-20,2656912.762684532,341257.2767405886,29316.10010491081,3377942.841411272,631265.448263327,57223.76275228169,3291723.12403934,436931.7456106548,38082.412806740715
2015-12-27,2550701.486830915,661734.0170642206,64701.82753942654,2656912.762684532,341257.2767405886,29316.10010491081,2906805.3983627167,518994.9773546691,47555.29540280901
2016-01-03,4425296.82935585,468470.4869721164,23850.595692863546,2550701.486830915,661734.0170642206,64701.82753942654,3252713.480070642,525681.8072600631,43773.071522370636
2016-01-10,4171960.2410244117,596842.4627667821,35684.55389488348,4425296.82935585,468470.4869721164,23850.595692863546,3451217.8299739272,517076.06088592694,38388.26930802109
2016-01-17,3891948.4121873956,492513.87622178503,24811.93485463253,4171960.2410244117,596842.4627667821,35684.55389488348,3759976.7423496433,554890.210756226,37262.22799545151
2016-01-24,3317905.8888285398,365019.1835877259,30067.993757106768,3891948.4121873956,492513.87622178503,24811.93485463253,3951777.8428490497,480711.50238710234,28603.76954987157
2016-01-31,2846588.6401416915,953607.976265941,90498.85353375653,3317905.8888285398,365019.1835877259,30067.993757106768,3557100.7955455096,601995.8747105586,45265.83401009482
2016-02-07,2812874.085342172,787245.2147437847,48946.274379915165,2846588.6401416915,953607.976265941,90498.85353375653,3217329.2566249496,649596.5627048092,48581.26413135274
2016-02-14,3000485.7963291905,226101.85818980727,21785.304568719715,2812874.085342172,787245.2147437847,48946.274379915165,2994463.6026603985,582993.5581968147,47824.60655987454
2016-02-21,3598453.329412241,881621.1783081215,46737.709297437985,3000485.7963291905,226101.85818980727,21785.304568719715,3064600.4628063235,712144.0568769136,51992.03544495734
2016-02-28,3929191.845400125,538688.0784245622,52102.88130575538,3598453.329412241,881621.1783081215,46737.709297437985,3335251.264120932,608414.082416569,42393.04238795705
2016-03-06,3820394.7534354627,905097.0042046823,61167.482251783775,3929191.845400125,538688.0784245622,52102.88130575538,3587131.4311442547,637877.0297817934,45448.34435592421
2016-03-13,3059867.793891886,819869.7303525837,45151.07988126893,3820394.7534354627,905097.0042046823,61167.482251783775,3601976.9305349286,786318.9978224875,51289.78818406151
2016-03-20,4409730.561326388,482692.1540223101,35860.93200212834,3059867.793891886,819869.7303525837,45151.07988126893,3804796.2385134655,686586.7417510346,48570.5938602341
2016-03-27,3975793.833391537,120222.37748810566,7554.633347135035,4409730.561326388,482692.1540223101,35860.93200212834,3816446.735511319,581970.3165169205,37433.53187057901
2016-04-03,3608708.105022801,341809.6234464515,21959.096139807712,3975793.833391537,120222.37748810566,7554.633347135035,3763525.073408153,441148.4713273627,27631.435342585
2016-04-10,3723441.4924687045,587470.7931947802,38399.73363154111,3608708.105022801,341809.6234464515,21959.096139807712,3929418.4980523577,383048.7370379119,25943.598780153043
2016-04-17,3339200.12485558,670130.3978435325,60413.12311183976,3723441.4924687045,587470.7931947802,38399.73363154111,3661785.8889346556,429908.2979932175,32081.646557580898
2016-04-24,2995461.979002315,332098.91688988206,25557.689645135008,3339200.12485558,670130.3978435325,60413.12311183976,3416702.92533735,482877.43284366163,36582.41063208089
2016-05-01,3211945.357302523,225420.46666554172,14779.779674293208,2995461.979002315,332098.91688988206,25557.689645135008,3317512.2384072808,453780.14364843414,34787.581515702266
2016-05-08,4015692.220928738,851437.2131193692,68554.90543271093,3211945.357302523,225420.46666554172,14779.779674293208,3390574.920522289,519771.7486295814,42326.37446599472
2016-05-15,2528786.9772595116,985961.962633197,84602.9643465692,4015692.220928738,851437.2131193692,68554.90543271093,3187971.633623272,598729.6398269975,48373.83477467708
2016-05-22,2732145.2810138324,573121.1640724172,36468.38743634498,2528786.9772595116,985961.962633197,84602.9643465692,3122142.459126151,658985.2016226313,51101.50922247957
2016-05-29,2592005.2840435053,254511.35726347315,17988.215019389012,2732145.2810138324,573121.1640724172,36468.38743634498,2967157.440811397,666257.9242721141,51903.61805875352
2016-06-05,2581457.6046379404,345076.5938674321,19356.831589797694,2592005.2840435053,254511.35726347315,17988.215019389012,2608598.7867386974,539667.7694591299,39604.09959802522
2016-06-12,4210921.168022014,116551.60889272006,6883.242851542838,2581457.6046379404,345076.5938674321,19356.831589797694,3029132.3344293227,322315.1810240106,20174.169224268622
2016-06-19,3907315.718760047,922868.9259044491,77572.57141037281,4210921.168022014,116551.60889272006,6883.242851542838,3322924.9438658766,409752.1214820186,30450.215217775578
2016-06-26,3448347.6581746503,205975.97460112703,12167.395754887597,3907315.718760047,922868.9259044491,77572.57141037281,3537010.537398663,397618.2758164321,28995.010401650226
2016-07-03,2695668.3213020028,618864.8279628282,47193.49875241601,3448347.6581746503,205975.97460112703,12167.395754887597,3565563.2165646786,466065.3343402811,35954.17719230481
2016-07-10,3483231.7502336646,346649.69861848536,29622.01857755652,2695668.3213020028,618864.8279628282,47193.49875241601,3383640.862117591,523589.8567717224,41638.871123808225
2016-07-17,3446943.5415611314,598760.202264214,33137.69251768999,3483231.7502336646,346649.69861848536,29622.01857755652,3268547.817817862,442562.67586166365,30530.151400637522
2016-07-24,2846403.7398200305,686278.3495166778,53780.62216321224,3446943.5415611314,598760.202264214,33137.69251768999,3118061.838229207,562638.2695905513,40933.45800271868
2016-07-31,3367703.2984759463,846767.6233364815,53200.83409639385,2846403.7398200305,686278.3495166778,53780.62216321224,3286070.582522693,619613.9684339646,42435.29183871314
2016-08-07,3297009.468794747,285779.1445845429,28048.17816437027,3367703.2984759463,846767.6233364815,53200.83409639385,3239515.0121629634,604396.3299254791,42041.831735416585
